deg,mi,mean,norm2,median
0.0,1.7343218862056689,0.19943972016478761,42.16134515105941,0.09792018098009196
51.0,1.675038488044664,0.23554822621933932,54.19274235980161,0.09527179002206303
10.0,1.8538888108379181,0.1759638531487992,40.833678096526164,0.07031262033430491
0.0,1.9558892996805826,0.13874365642647515,31.642192934222216,0.05591693109502488
0.0,1.9693811633459988,0.1412092087059149,32.88510834261646,0.05336172285389287
4.0,1.9256675359984494,0.15453063646363532,34.8604855165297,0.06749591141784311
0.0,2.0317514749918146,0.12513219543449508,30.84630393784162,0.043945878910136536
0.0,1.8973835565613582,0.17346884928883674,37.993859804646206,0.07909252330845157
1.0,1.9886678737179506,0.13537700064122346,32.389979596614204,0.050204269213690804
6.0,1.9810338022765186,0.1489560543717019,37.17668530146186,0.05115143921775177
17.0,1.717687025316958,0.21406147981694806,49.087489821323366,0.08944421383182051
0.0,1.8989885921295004,0.15265015458299994,35.56572306981687,0.06026849941076856
4.0,1.8496164128167003,0.16461601442126586,37.547038757728295,0.07050215484510483
0.0,1.8954505998863567,0.16374288981899945,38.20787442150733,0.06554269694455271
4.0,1.911411814964397,0.16507045070989845,38.19916476743188,0.06351087037860026
23.0,1.6953779828055762,0.21809904406873054,48.8982368579704,0.09724737698332835
14.0,1.8347754156298597,0.18634992065106692,43.90672237759967,0.07674399865525601
1.0,1.8419721926257975,0.17449780062622644,39.97881022321453,0.0696136654723
0.0,2.046340688316985,0.12249124244804031,28.84714177458835,0.045549462287079054
1.0,1.9957782113815916,0.1462292994526221,34.403105547709714,0.05586016804821248
8.0,1.9201383488008854,0.16491124910620736,38.52060870601413,0.06592776566284995
8.0,1.7241701316419022,0.2075978526237536,46.08914444452816,0.08969086435808828
3.0,1.7997457523262692,0.1928282665887047,41.71048487408795,0.08552701148685775
7.0,1.8899789965283627,0.1696674008655979,39.87318625781164,0.0635335694135748
